@relation code_style

@attribute instanceID {solution10.js,probb14.js,codejam4.js,lastWord.js,index10.js,A.js,lawn.js,script2.js,A-2013.js,rtsConfig7.js,standing_ovation.js,main.js,solution-small2.js,rtsConfig11.js,UPLOADTHIS3.js,index6.js,problem_a5.js,main13.js,proba3.js,problem_aa.js,script12.js,UPLOADTHIS9.js,solution-small.js,standing_ovation1.js,helper.js,UPLOADTHIS.js,rts3.js,main1.js,index1.js,rts10.js,codejam15.js,probc17.js,helper7.js,main6.js,a4.js,A1.js,problem_b2.js,countingDigits1.js,pancakes1.js,solution9.js,B_solution2.js,rts8.js,dijkstra1.js,proba4.js,codejam14.js,rtsConfig1.js,solution11.js,problem_d.js,countingSheep1.js,B.js,probb13.js,script7.js,C_solution1.js,A_solution1.js,rtsConfig6.js,helper2.js,codejam9.js,b.js,problem_a4.js,UPLOADTHIS4.js,solution4.js,main12.js,program1.js,proba2.js,rts14.js,problem_c.js,c1.js,D_solution.js,main8.js,pancakes.js,script6.js,probb10.js,probb9.js,revengePancakes1.js,a6.js,rts2.js,codejam8.js,c.js,probc18.js,codejam3.js,ttt1.js,solution-large.js,problem_b3.js,B-20131.js,script1.js,UPLOADTHIS2.js,codejam19.js,rts7.js,helper4.js,main14.js,proba7.js,index5.js,solution14.js,solution6.js,B_solution.js,codejam2.js,UPLOADTHIS8.js,script13.js,rts.js,C.js,problem_d1.js,proba.js,main2.js,B1.js,rtsConfig5.js,helper3.js,codejam18.js,problem_a3.js,solution15.js,dijkstra.js,index4.js,solution5.js,D-2013.js,main7.js,a5.js,b1.js,rts1.js,solution.js,solution-small1.js,rtsConfig10.js,codejam13.js,senateEvacuation1.js,D_solution1.js,probc19.js,codejam12.js,program.js,codejam.js,a2.js,ttt.js,problem_b4.js,main4.js,rts6.js,helper5.js,solution7.js,proba6.js,index9.js,solution1.js,problem_b.js,solution13.js,main9.js,codejam7.js,probb8.js,script5.js,probb11.js,C1.js,fractiles.js,rtsConfig4.js,a7.js,t.js,UPLOADTHIS6.js,problem_a2.js,fair-simple1.js,omino.js,rtsConfig.js,d.js,main10.js,problem_a.js,index8.js,solution2.js,A-20131.js,index12.js,codejam6.js,script4.js,index.js,UPLOADTHIS1.js,rtsConfig9.js,problem_a7.js,proba1.js,codejam1.js,rts13.js,UPLOADTHIS7.js,script14.js,B-2013.js,a1.js,countingSheep.js,problem_c1.js,main3.js,rts5.js,index3.js,codejam17.js,probc15.js,rtsConfig14.js,C_solution.js,script11.js,omino1.js,helper1.js,rtsConfig3.js,codejam16.js,rts11.js,index2.js,problem_a1.js,fair-simple.js,countingDigits.js,codejam11.js,index11.js,C-2013.js,script.js,main5.js,a3.js,script9.js,solution-small3.js,C-20131.js,rtsConfig8.js,problem_a6.js,A_solution.js,rtsConfig12.js,codejam10.js,solution12.js,rts12.js,treasure.js,probb12.js,script8.js,problem_c2.js,rts4.js,solution-small4.js,UPLOADTHIS5.js,a.js,main11.js,rtsConfig13.js,probc16.js,script10.js,index7.js,solution3.js,problem_b1.js,codejam5.js,fashionPolice.js,rts9.js,helper6.js,A2.js,script3.js,revengePancakes.js,B_solution1.js,lastWord1.js,solution8.js,proba5.js,rtsConfig2.js,senateEvacuation.js}
@attribute log(numFunctions/length) numeric
@attribute log(numTokens/length) numeric
@attribute log(numComments/length) numeric
@attribute log(numLiterals/length) numeric
@attribute log(numReservedWords/length) numeric
@attribute avgLineLength numeric
@attribute log(numEmptyLines/length) numeric
@attribute whiteSpaceRatio numeric
@attribute avgParams numeric
@attribute stdDevLineLength numeric
@attribute log(numMacros/length) numeric
@attribute tabsLeadLines {TRUE, FALSE}
@attribute log(numTabs/length) numeric
@attribute log(numSpaces/length) numeric
@attribute stdDevNumParams numeric
@attribute log(numIf/length) numeric
@attribute log(numElif/length) numeric
@attribute log(numElse/length) numeric
@attribute log(numSwitch/length) numeric
@attribute log(numTernary/length) numeric
@attribute log(numFor/length) numeric
@attribute log(numWhile/length) numeric
@attribute log(numDo/length) numeric
@attribute newLineBeforeOpeningBrace {TRUE, FALSE}
@attribute nestingDepth numeric
@attribute branchingFactor numeric
@attribute author {jiminP,dushanr,piranha,yairchu,oscariano,ypaik,lanceHalberd,azenyem,saph,rw251,sirinity,dusnar,chinesedfan,danReyLop,pep,jimbly,lionvs}

@data
script7.js,-4.597573839096157,-0.7754164028418008,-6.0112671744041615,-5.318119993844216,-5.500441550638171,25.608695652173914,-5.4359030295006,2.7240356083086055,0.13513513513513514,21.847108647820907,-Infinity,FALSE,-Infinity,-1.172343257989845,0.34186785515333834,-8.20849175174038,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,12,1.48,danReyLop
script11.js,-4.236333677010084,-0.8797046148278047,-Infinity,-4.721841492791785,-5.0095235652435655,24.685714285714287,-5.41498867335173,3.825531914893617,0.0,20.483821390929723,-Infinity,FALSE,-Infinity,-1.5029656679235837,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-6.80128303447162,-Infinity,-Infinity,-Infinity,FALSE,6,1.5,danReyLop
script10.js,-4.79097404461792,-0.3791628485865114,-Infinity,-6.249589067317437,-6.067267510523482,28.764367816091955,-7.165879799191592,1.81939564300773,0.023255813953488372,16.111204618386417,-Infinity,FALSE,-Infinity,-0.6623404089171876,0.1507148999629735,-Infinity,-Infinity,-Infinity,-Infinity,-8.552174160311482,-Infinity,-Infinity,-Infinity,FALSE,20,1.6451612903225807,danReyLop
script2.js,-4.643884698168781,-0.7617784537786284,-6.084246280558948,-4.520270742201605,-5.573420656792957,25.51006711409396,-5.508882135655386,2.7449617790132037,0.10526315789473684,21.45093275601036,-Infinity,FALSE,-Infinity,-1.175684728413896,0.3068922049918579,-8.281470857895167,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,13,1.52,danReyLop
script.js,-4.208131018193999,-0.6885809625803642,-Infinity,-4.575855798319316,-4.827170226600222,22.0,-5.674468086987426,2.9627118644067796,0.0,15.831347982637753,-Infinity,FALSE,-Infinity,-1.2240042907603157,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.5,danReyLop
script14.js,-4.304065093204169,-0.7655241500311373,-Infinity,-4.591747165655951,-4.843061593936857,24.37142857142857,-5.69035945432406,3.2527472527472527,0.16666666666666666,18.541206177878838,-Infinity,FALSE,-Infinity,-1.32513993796656,0.5527707983925666,-Infinity,-Infinity,-Infinity,-Infinity,-6.78897174299217,-Infinity,-Infinity,-Infinity,FALSE,6,1.375,danReyLop
script4.js,-4.208131018193999,-0.6885809625803642,-Infinity,-4.575855798319316,-4.827170226600222,22.0,-5.674468086987426,2.9627118644067796,0.0,15.831347982637753,-Infinity,FALSE,-Infinity,-1.2240042907603157,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.5,danReyLop
script8.js,-4.236333677010084,-0.8797046148278047,-Infinity,-4.721841492791785,-5.0095235652435655,24.685714285714287,-5.41498867335173,3.825531914893617,0.0,20.483821390929723,-Infinity,FALSE,-Infinity,-1.5029656679235837,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-6.80128303447162,-Infinity,-Infinity,-Infinity,FALSE,6,1.5,danReyLop
script9.js,-4.6514995676177,-0.6044946092333212,-6.380738679864421,-5.687591499304475,-6.070583751560581,29.204651162790697,-6.070583751560581,2.313501959387246,0.11290322580645161,20.775768012427836,-Infinity,FALSE,-Infinity,-0.9486058701289517,0.36388755395737027,-8.77863395266279,-Infinity,-Infinity,-Infinity,-8.77863395266279,-Infinity,-Infinity,-Infinity,FALSE,23,1.55,danReyLop
script6.js,-4.643884698168781,-0.7617784537786284,-6.084246280558948,-4.520270742201605,-5.573420656792957,25.51006711409396,-5.508882135655386,2.7449617790132037,0.10526315789473684,21.45093275601036,-Infinity,FALSE,-Infinity,-1.175684728413896,0.3068922049918579,-8.281470857895167,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,13,1.52,danReyLop
script13.js,-4.557816489604621,-0.588704517192348,-Infinity,-4.932509939046032,-5.027820118850356,25.310344827586206,-6.231792923176292,2.315629742033384,0.0625,14.905688449613994,-Infinity,FALSE,-Infinity,-0.9368144578937706,0.24206145913796356,-Infinity,-Infinity,-Infinity,-Infinity,-7.330405211844402,-Infinity,-Infinity,-Infinity,FALSE,7,1.6666666666666667,danReyLop
script5.js,-4.254429977569173,-0.7731898882334817,-Infinity,-4.7934264783018605,-4.7934264783018605,23.852941176470587,-5.640724338689064,3.393574297188755,0.0,17.750115746004017,-Infinity,FALSE,-Infinity,-1.3686985992295109,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-6.739336627357174,-Infinity,-Infinity,-Infinity,FALSE,6,1.375,danReyLop
script1.js,-4.254429977569173,-0.7731898882334817,-Infinity,-4.7934264783018605,-4.7934264783018605,23.852941176470587,-5.640724338689064,3.393574297188755,0.0,17.750115746004017,-Infinity,FALSE,-Infinity,-1.3686985992295109,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-6.739336627357174,-Infinity,-Infinity,-Infinity,FALSE,6,1.375,danReyLop
script12.js,-4.79097404461792,-0.3791628485865114,-Infinity,-6.249589067317437,-6.067267510523482,28.764367816091955,-7.165879799191592,1.81939564300773,0.023255813953488372,16.111204618386417,-Infinity,FALSE,-Infinity,-0.6623404089171876,0.1507148999629735,-Infinity,-Infinity,-Infinity,-Infinity,-8.552174160311482,-Infinity,-Infinity,-Infinity,FALSE,20,1.6451612903225807,danReyLop
codejam9.js,-4.945303665739491,-1.1284827378508224,-5.000873516894302,-5.059714016917235,-5.991272220922179,26.102702702702704,-5.7230082343275,3.6535488404778635,0.1891891891891892,20.827612732976803,-Infinity,TRUE,-Infinity,-1.7831412027281803,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
proba5.js,-4.378448813325997,-0.5942591794077365,-Infinity,-4.93806460126142,-4.71492104994721,17.928571428571427,-Infinity,2.657142857142857,0.14285714285714285,11.420309513658337,-Infinity,TRUE,-Infinity,-1.3004784415350346,0.3499271061118826,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,2.0,jimbly
probc16.js,-4.292414475984194,-0.608906565672169,-6.931471805599453,-5.139712336371398,-5.139712336371398,20.755555555555556,-Infinity,2.7306666666666666,0.07142857142857142,14.084121170161893,-Infinity,TRUE,-2.8043374205543614,-1.5608337774717902,0.25753937681885636,-Infinity,-Infinity,-Infinity,-Infinity,-6.931471805599453,-Infinity,-Infinity,-Infinity,FALSE,8,1.625,jimbly
codejam16.js,-4.947417222103188,-1.1187758256140932,-5.002987073257999,-5.092599231947686,-5.993385777285876,26.16216216216216,-5.725121790691197,3.6180555555555554,0.1891891891891892,20.65902526874839,-Infinity,TRUE,-Infinity,-1.7626293595738984,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam15.js,-4.838408950197594,-1.0399097710664347,-5.507458579178478,-5.086245114102175,-6.067074367113901,25.983783783783785,-5.661609259005736,3.622813156053184,0.17073170731707318,20.767301657062063,-Infinity,TRUE,-Infinity,-1.6923661132476993,0.48902286965276637,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.2222222222222223,jimbly
probb11.js,-4.842754421457095,-0.6259240940517052,-Infinity,-5.854355333135575,-5.631211781821365,21.25,-Infinity,3.1138392857142856,0.09090909090909091,13.779967343938084,-Infinity,TRUE,-4.296210715089026,-1.5105499112818916,0.28747978728803447,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,3,5.0,jimbly
probb14.js,-4.842754421457095,-0.6259240940517052,-Infinity,-5.854355333135575,-5.631211781821365,21.25,-Infinity,3.1138392857142856,0.09090909090909091,13.779967343938084,-Infinity,TRUE,-4.296210715089026,-1.5105499112818916,0.28747978728803447,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,3,5.0,jimbly
proba6.js,-4.3551993924407375,-0.5656764125471136,-6.495265555937008,-4.790517463698583,-4.9911881591607345,18.060606060606062,-Infinity,2.398550724637681,0.058823529411764705,11.177464866632848,-Infinity,TRUE,-2.1777774424006977,-1.6315846747974156,0.23529411764705882,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,9,1.7777777777777777,jimbly
codejam19.js,-4.860946191331199,-1.0264892881004926,-5.578785984481516,-4.990999319579397,-6.00956890057397,26.164893617021278,-5.6841465001393425,3.6416781292984868,0.17073170731707318,20.731039568348404,-Infinity,TRUE,-Infinity,-1.690031605992724,0.48902286965276637,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.3529411764705883,jimbly
proba7.js,-5.147494476813453,-1.1331926222648887,-6.61383154560688,-6.61383154560688,-5.9206843650469345,20.816326530612244,-7.71244383427499,2.767326732673267,0.15384615384615385,13.335044316153805,-Infinity,TRUE,-Infinity,-1.925546452908282,0.36080121229410994,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,3.0,jimbly
proba3.js,-4.6971691044887605,-0.5982893871012682,-7.095064377287131,-5.996452088619021,-5.149154228231818,19.927272727272726,-7.095064377287131,2.6047516198704104,0.18181818181818182,11.667911779288369,-Infinity,TRUE,-Infinity,-1.2342781538212648,0.38569460791993504,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.6666666666666667,jimbly
probb13.js,-4.314984983318192,-0.5251296118642534,-Infinity,-5.478135793123873,-4.890349128221754,17.62295081967213,-Infinity,2.347058823529412,0.0625,10.758395782701689,-Infinity,TRUE,-Infinity,-1.1291490125281913,0.24206145913796356,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.875,jimbly
codejam2.js,-4.949143178999189,-1.1205017825100938,-5.004713030154,-5.094325188843687,-5.995111734181877,26.21081081081081,-5.726847747587197,3.6167706167706166,0.1891891891891892,20.699755629629294,-Infinity,TRUE,-Infinity,-1.764355316469899,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam13.js,-4.945495991925294,-1.1286750640366254,-5.001065843080105,-5.059906343103038,-5.991464547107982,26.10810810810811,-5.723200560513303,3.651685393258427,0.1891891891891892,20.832905084471125,-Infinity,TRUE,-Infinity,-1.7833335289139833,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
proba4.js,-4.298645025734831,-0.7432969642454169,-Infinity,-5.214935757608986,-4.298645025734831,18.444444444444443,-Infinity,2.944,0.2,12.028772091310545,-Infinity,TRUE,-Infinity,-1.4307461236907244,0.4,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,1.3333333333333333,jimbly
codejam6.js,-4.949143178999189,-1.1205017825100938,-5.004713030154,-5.094325188843687,-5.995111734181877,26.21081081081081,-5.726847747587197,3.6167706167706166,0.1891891891891892,20.699755629629294,-Infinity,TRUE,-Infinity,-1.764355316469899,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
probb10.js,-4.955827057601261,-0.8706149789424326,-5.407812181344318,-5.744284417965531,-5.744284417965531,24.47457627118644,-7.3537223303996315,3.149193548387097,0.18181818181818182,13.47232685626907,-Infinity,TRUE,-4.463350572503466,-1.7082754327563936,0.38569460791993504,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,3.3333333333333335,jimbly
codejam3.js,-4.949143178999189,-1.1205017825100938,-5.004713030154,-5.094325188843687,-5.995111734181877,26.21081081081081,-5.726847747587197,3.6167706167706166,0.1891891891891892,20.699755629629294,-Infinity,TRUE,-Infinity,-1.764355316469899,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam1.js,-4.945303665739491,-1.1284827378508224,-5.000873516894302,-5.090485675583989,-5.991272220922179,26.102702702702704,-5.7230082343275,3.6535488404778635,0.1891891891891892,20.827612732976803,-Infinity,TRUE,-Infinity,-1.7831412027281803,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam18.js,-4.838022551429262,-1.0281133055600724,-5.5558623445795785,-5.025234093517408,-5.9866452606720335,25.972972972972972,-5.661222860237405,3.621413575927222,0.17073170731707318,20.74124561206029,-Infinity,TRUE,-Infinity,-1.6867468401627093,0.48902286965276637,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.2222222222222223,jimbly
codejam14.js,-4.949143178999189,-1.1205017825100938,-5.004713030154,-5.094325188843687,-5.995111734181877,26.21081081081081,-5.726847747587197,3.6167706167706166,0.1891891891891892,20.699755629629294,-Infinity,TRUE,-Infinity,-1.764355316469899,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
probb12.js,-4.349355852384333,-0.8314341964140362,-Infinity,-4.908971640319756,-4.685828089005546,22.636363636363637,-Infinity,3.4522292993630574,0.14285714285714285,18.842759531896053,-Infinity,TRUE,-3.8973707286412758,-1.6801454845983868,0.3499271061118826,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,2.0,jimbly
proba2.js,-4.3551993924407375,-0.5656764125471136,-6.495265555937008,-4.790517463698583,-4.9911881591607345,18.060606060606062,-Infinity,2.398550724637681,0.058823529411764705,11.177464866632848,-Infinity,TRUE,-2.1777774424006977,-1.6315846747974156,0.23529411764705882,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,9,1.7777777777777777,jimbly
probc18.js,-4.480173695813406,-0.6776865774535671,-6.559615237493242,-4.161719964694871,-5.306852268997874,20.41269841269841,-7.252762418053187,2.5908256880733944,0.125,13.46911213137146,-Infinity,FALSE,-Infinity,-1.2738766531520653,0.33071891388307384,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,7,2.142857142857143,jimbly
probb9.js,-4.314984983318192,-0.5251296118642534,-Infinity,-5.478135793123873,-4.890349128221754,17.62295081967213,-Infinity,2.347058823529412,0.0625,10.758395782701689,-Infinity,TRUE,-Infinity,-1.1291490125281913,0.24206145913796356,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.875,jimbly
codejam10.js,-4.949143178999189,-1.1205017825100938,-5.004713030154,-5.094325188843687,-5.995111734181877,26.21081081081081,-5.726847747587197,3.6167706167706166,0.1891891891891892,20.699755629629294,-Infinity,TRUE,-Infinity,-1.764355316469899,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam.js,-5.007928932498513,-1.1905136509519312,-4.857646729449175,-5.251551015156263,-6.133940195354737,26.678756476683937,-5.728475087246572,3.4230055658627085,0.1891891891891892,20.647558525526662,-Infinity,TRUE,-Infinity,-1.8287496096288327,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
probc15.js,-4.612965807970547,-0.7070483601048864,-6.362165662779806,-4.452623157895368,-5.669018482219861,23.195652173913043,-7.748460023899697,2.7995169082125604,0.2608695652173913,14.945727272538596,-Infinity,FALSE,-Infinity,-1.326837756093179,0.43910891036356864,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,8,2.0,jimbly
proba.js,-4.298645025734831,-0.7432969642454169,-Infinity,-5.214935757608986,-4.298645025734831,18.444444444444443,-Infinity,2.944,0.2,12.028772091310545,-Infinity,TRUE,-Infinity,-1.4307461236907244,0.4,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,1.3333333333333333,jimbly
probb8.js,-4.349355852384333,-0.8314341964140362,-Infinity,-4.908971640319756,-4.685828089005546,22.636363636363637,-Infinity,3.4522292993630574,0.14285714285714285,18.842759531896053,-Infinity,TRUE,-3.8973707286412758,-1.6801454845983868,0.3499271061118826,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,2.0,jimbly
probc17.js,-4.7664383335842135,-0.5889788646516064,-5.682729065458369,-6.781341354126479,-5.8650506222523235,24.704545454545453,-7.474488534686424,2.5673707210487984,0.2,16.989184900437905,-Infinity,TRUE,-Infinity,-1.1875597746846058,0.6,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,8,2.4166666666666665,jimbly
probc19.js,-4.731092054319921,-0.5762493804972545,-5.9678546814688485,-6.778784897685177,-5.862494165811022,24.636363636363637,-7.471932078245122,2.5664233576642337,0.1935483870967742,17.019272821801763,-Infinity,TRUE,-Infinity,-1.1785127993986408,0.5913000896717213,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,8,2.5,jimbly
codejam11.js,-4.949143178999189,-1.1205017825100938,-5.004713030154,-5.094325188843687,-5.995111734181877,26.21081081081081,-5.726847747587197,3.6167706167706166,0.1891891891891892,20.699755629629294,-Infinity,TRUE,-Infinity,-1.764355316469899,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
proba1.js,-4.378448813325997,-0.5942591794077365,-Infinity,-4.93806460126142,-4.71492104994721,17.928571428571427,-Infinity,2.657142857142857,0.14285714285714285,11.420309513658337,-Infinity,TRUE,-Infinity,-1.3004784415350346,0.3499271061118826,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,2.0,jimbly
codejam12.js,-4.838408950197594,-1.0399097710664347,-5.507458579178478,-5.117993812416755,-6.067074367113901,25.983783783783785,-5.661609259005736,3.622813156053184,0.17073170731707318,20.767301657062063,-Infinity,TRUE,-Infinity,-1.6923661132476993,0.48902286965276637,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.2222222222222223,jimbly
codejam17.js,-4.949143178999189,-1.1205017825100938,-5.004713030154,-5.094325188843687,-5.995111734181877,26.21081081081081,-5.726847747587197,3.6167706167706166,0.1891891891891892,20.699755629629294,-Infinity,TRUE,-Infinity,-1.764355316469899,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam7.js,-4.972998910814921,-1.1431831160698844,-4.972998910814921,-5.1181809206594195,-6.0189674659976085,26.430851063829788,-5.693545065562981,3.6335825968728757,0.1891891891891892,20.731836585596085,-Infinity,TRUE,-Infinity,-1.7882110482856315,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam4.js,-5.007928932498513,-1.1905136509519312,-4.857646729449175,-5.251551015156263,-6.133940195354737,26.678756476683937,-5.728475087246572,3.4230055658627085,0.1891891891891892,20.647558525526662,-Infinity,TRUE,-Infinity,-1.8287496096288327,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam5.js,-4.945303665739491,-1.1284827378508224,-5.000873516894302,-5.090485675583989,-5.991272220922179,26.102702702702704,-5.7230082343275,3.6535488404778635,0.1891891891891892,20.827612732976803,-Infinity,TRUE,-Infinity,-1.7831412027281803,0.5113753494168783,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.25,jimbly
codejam8.js,-4.838408950197594,-1.0399097710664347,-5.507458579178478,-5.117993812416755,-6.067074367113901,25.983783783783785,-5.661609259005736,3.622813156053184,0.17073170731707318,20.767301657062063,-Infinity,TRUE,-Infinity,-1.6923661132476993,0.48902286965276637,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,2.2222222222222223,jimbly
a5.js,-4.68213122712422,-0.7944009142651183,-Infinity,-4.0943445622221,-4.499809670330265,21.5,-5.19295685089021,3.4615384615384617,0.4,16.276260831857748,-Infinity,FALSE,-Infinity,-1.4087672169719492,0.8,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-6.29156913955832,-Infinity,-Infinity,FALSE,5,1.25,chinesedfan
c.js,-5.1164956847957335,-0.7743149586690512,-7.195937226475569,-4.556879896860311,-4.99871264913935,23.254545454545454,-5.250027077420255,3.161137440758294,0.5,18.6539960932754,-Infinity,FALSE,-Infinity,-1.3015343922107183,0.7071067811865476,-6.502790045915623,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,9,1.1111111111111112,chinesedfan
a4.js,-5.073610093257644,-0.910828369482315,-Infinity,-4.157319361383489,-4.66814498514948,18.96875,-4.66814498514948,3.7810650887573964,0.75,15.707252256123603,-Infinity,FALSE,-Infinity,-1.5399235285494097,0.82915619758885,-5.3612921657094255,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.2,chinesedfan
a2.js,-4.775756486563625,-0.7274558628429312,-Infinity,-3.494822641101561,-5.468903667123571,20.563636363636363,-5.132431430502358,3.214092140921409,0.9,14.892052348165308,-Infinity,FALSE,-Infinity,-1.3289485936494174,0.8306623862918074,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-7.078341579557671,-Infinity,-Infinity,FALSE,4,2.0,chinesedfan
a6.js,-4.775756486563625,-0.7274558628429312,-Infinity,-3.494822641101561,-5.468903667123571,20.563636363636363,-5.132431430502358,3.214092140921409,0.9,14.892052348165308,-Infinity,FALSE,-Infinity,-1.3289485936494174,0.8306623862918074,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-7.078341579557671,-Infinity,-Infinity,FALSE,4,2.0,chinesedfan
d.js,-5.592229988750454,-1.0244155893061313,-5.997695096858618,-4.388257184424518,-5.081404364984463,24.15625,-4.899082808190508,4.548022598870056,1.0,19.15905362844157,-Infinity,FALSE,-Infinity,-1.7708613515904383,0.816496580927726,-5.997695096858618,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,1.3333333333333333,chinesedfan
a3.js,-4.898987247007388,-0.6783489594609954,-Infinity,-5.161351511474879,-5.518026455413612,24.647058823529413,-5.384495062789089,2.7378335949764523,0.23076923076923078,16.80665546205042,-Infinity,FALSE,-Infinity,-1.123577300741173,0.4213250442347432,-7.463936604468925,-Infinity,-Infinity,-Infinity,-Infinity,-7.463936604468925,-7.463936604468925,-Infinity,FALSE,8,1.5,chinesedfan
